Site,Age,Thickness,Latm,Lonm
122,6090.0,246.00139667055325,-83.74600000000001,-58.99211
122,6100.0,247.24955310790472,-83.74600000000001,-58.99211
122,6110.0,248.48017598545275,-83.74600000000001,-58.99211
122,6120.0,249.6932569562763,-83.74600000000001,-58.99211
122,6130.0,250.88878767345426,-83.74600000000001,-58.99211
122,6140.0,252.06675979006556,-83.74600000000001,-58.99211
122,6150.0,253.22716495918905,-83.74600000000001,-58.99211
122,6160.0,254.3699948339036,-83.74600000000001,-58.99211
122,6170.0,255.49524106728828,-83.74600000000001,-58.99211
122,6180.0,256.60289531242177,-83.74600000000001,-58.99211
122,6190.0,257.6929492223832,-83.74600000000001,-58.99211
122,6200.0,258.7653944502513,-83.74600000000001,-58.99211
122,6210.0,259.8202226491051,-83.74600000000001,-58.99211
122,6220.0,260.8574254720234,-83.74600000000001,-58.99211
122,6230.0,261.8769945720852,-83.74600000000001,-58.99211
122,6240.0,262.8789216023694,-83.74600000000001,-58.99211
122,6250.0,263.86319821595475,-83.74600000000001,-58.99211
122,6260.0,264.82981606592034,-83.74600000000001,-58.99211
122,6270.0,265.778766805345,-83.74600000000001,-58.99211
122,6280.0,266.7100420873077,-83.74600000000001,-58.99211
122,6290.0,267.6236335648872,-83.74600000000001,-58.99211
122,6300.0,268.51953289116256,-83.74600000000001,-58.99211
122,6310.0,269.3977317192126,-83.74600000000001,-58.99211
122,6320.0,270.2582217021162,-83.74600000000001,-58.99211
122,6330.0,271.10099449295234,-83.74600000000001,-58.99211
122,6340.0,271.9260417447998,-83.74600000000001,-58.99211
122,6350.0,272.73335511073765,-83.74600000000001,-58.99211
122,6360.0,273.5229262438448,-83.74600000000001,-58.99211
122,6370.0,274.2947467972,-83.74600000000001,-58.99211
122,6380.0,275.0488084238821,-83.74600000000001,-58.99211
122,6390.0,275.78510277697035,-83.74600000000001,-58.99211
122,6400.0,276.5036215095434,-83.74600000000001,-58.99211
122,6410.0,277.2043562746801,-83.74600000000001,-58.99211
122,6420.0,277.8872987254596,-83.74600000000001,-58.99211
122,6430.0,278.55244051496044,-83.74600000000001,-58.99211
122,6440.0,279.1997919538932,-83.74600000000001,-58.99211
122,6450.0,279.8295802479324,-83.74600000000001,-58.99211
122,6460.0,280.4421725349879,-83.74600000000001,-58.99211
122,6470.0,281.03793828517337,-83.74600000000001,-58.99211
122,6480.0,281.6172469686025,-83.74600000000001,-58.99211
122,6490.0,282.180468055389,-83.74600000000001,-58.99211
122,6500.0,282.72797101564646,-83.74600000000001,-58.99211
122,6510.0,283.2601253194887,-83.74600000000001,-58.99211
122,6520.0,283.77730043702945,-83.74600000000001,-58.99211
122,6530.0,284.27986583838225,-83.74600000000001,-58.99211
122,6540.0,284.7681909936609,-83.74600000000001,-58.99211
122,6550.0,285.2426453729791,-83.74600000000001,-58.99211
122,6560.0,285.70359844645054,-83.74600000000001,-58.99211
122,6570.0,286.1514196841889,-83.74600000000001,-58.99211
122,6580.0,286.58647855630784,-83.74600000000001,-58.99211
122,6590.0,287.00914453292125,-83.74600000000001,-58.99211
122,6600.0,287.4197870841425,-83.74600000000001,-58.99211
122,6610.0,287.81877568008554,-83.74600000000001,-58.99211
122,6620.0,288.20647979086397,-83.74600000000001,-58.99211
122,6630.0,288.58326888659155,-83.74600000000001,-58.99211
122,6640.0,288.949512437382,-83.74600000000001,-58.99211
122,6650.0,289.30557991334877,-83.74600000000001,-58.99211
122,6660.0,289.65184078460595,-83.74600000000001,-58.99211
122,6670.0,289.98866452126686,-83.74600000000001,-58.99211
122,6680.0,290.3164205934454,-83.74600000000001,-58.99211
122,6690.0,290.6354784712553,-83.74600000000001,-58.99211
122,6700.0,290.94620762481014,-83.74600000000001,-58.99211
122,6710.0,291.24897752422373,-83.74600000000001,-58.99211
122,6720.0,291.54415763960964,-83.74600000000001,-58.99211
122,6730.0,291.83211744108166,-83.74600000000001,-58.99211
122,6740.0,292.1132263987535,-83.74600000000001,-58.99211
122,6750.0,292.38785398273876,-83.74600000000001,-58.99211
122,6760.0,292.6563696631512,-83.74600000000001,-58.99211
122,6770.0,292.91914291010454,-83.74600000000001,-58.99211
122,6780.0,293.1765431937124,-83.74600000000001,-58.99211
122,6790.0,293.42893998408863,-83.74600000000001,-58.99211
122,6800.0,293.6767027513467,-83.74600000000001,-58.99211
122,6810.0,293.92020096560043,-83.74600000000001,-58.99211
122,6820.0,294.1598040969637,-83.74600000000001,-58.99211
122,6830.0,294.3958816155498,-83.74600000000001,-58.99211
122,6840.0,294.6288029914728,-83.74600000000001,-58.99211
122,6850.0,294.85893769484625,-83.74600000000001,-58.99211
122,6860.0,295.0866551957837,-83.74600000000001,-58.99211
122,6870.0,295.3123249643991,-83.74600000000001,-58.99211
122,6880.0,295.536316470806,-83.74600000000001,-58.99211
122,6890.0,295.7589991851182,-83.74600000000001,-58.99211
122,6900.0,295.980741912917,-83.74600000000001,-58.99211
122,6910.0,296.2018330513741,-83.74600000000001,-58.99211
