Site,Age,Thickness,Latm,Lonm
121,16700.0,401.0203424928665,-83.636175,-59.014835
121,16690.0,400.78101019740217,-83.636175,-59.014835
121,16680.0,400.54167790192764,-83.636175,-59.014835
121,16670.0,400.30234560644135,-83.636175,-59.014835
121,16660.0,400.0630133109668,-83.636175,-59.014835
121,16650.0,399.8236810155023,-83.636175,-59.014835
121,16640.0,399.5843487200184,-83.636175,-59.014835
121,16630.0,399.34501642454387,-83.636175,-59.014835
121,16620.0,399.10568412905945,-83.636175,-59.014835
121,16610.0,398.86635183358493,-83.636175,-59.014835
121,16600.0,398.6270195381187,-83.636175,-59.014835
121,16590.0,398.3876872426436,-83.636175,-59.014835
121,16580.0,398.14835494715965,-83.636175,-59.014835
121,16570.0,397.90902265167574,-83.636175,-59.014835
121,16560.0,397.66969035620133,-83.636175,-59.014835
121,16550.0,397.4303580607367,-83.636175,-59.014835
121,16540.0,397.1910257652622,-83.636175,-59.014835
121,16530.0,396.9516934697759,-83.636175,-59.014835
121,16520.0,396.71236117430107,-83.636175,-59.014835
121,16510.0,396.4730288788368,-83.636175,-59.014835
121,16500.0,396.2336965833529,-83.636175,-59.014835
121,16490.0,395.99436428787857,-83.636175,-59.014835
121,16480.0,395.75503199239415,-83.636175,-59.014835
121,16470.0,395.51569969691735,-83.636175,-59.014835
121,16460.0,395.276367401453,-83.636175,-59.014835
121,16450.0,395.03703510597825,-83.636175,-59.014835
121,16440.0,394.7977028104943,-83.636175,-59.014835
121,16430.0,394.55837051501044,-83.636175,-59.014835
121,16420.0,394.31903821953614,-83.636175,-59.014835
121,16410.0,394.0797059240711,-83.636175,-59.014835
121,16400.0,393.8403736285945,-83.636175,-59.014835
121,16390.0,393.6010413331106,-83.636175,-59.014835
121,16380.0,393.3617090376358,-83.636175,-59.014835
121,16370.0,393.1223767421713,-83.636175,-59.014835
121,16360.0,392.88304444668745,-83.636175,-59.014835
121,16350.0,392.64371215121264,-83.636175,-59.014835
121,16340.0,392.40437985572873,-83.636175,-59.014835
121,16330.0,392.1650475602522,-83.636175,-59.014835
121,16320.0,391.9257152647875,-83.636175,-59.014835
121,16310.0,391.68638296931283,-83.636175,-59.014835
121,16300.0,391.447050673829,-83.636175,-59.014835
121,16290.0,391.207718378345,-83.636175,-59.014835
121,16280.0,390.9683860828704,-83.636175,-59.014835
121,16270.0,390.72905378740563,-83.636175,-59.014835
121,16260.0,390.4897214919291,-83.636175,-59.014835
121,16250.0,390.2503891964452,-83.636175,-59.014835
121,16240.0,390.01105690097063,-83.636175,-59.014835
121,16230.0,389.7717246054867,-83.636175,-59.014835
121,16220.0,389.5323923100219,-83.636175,-59.014835
121,16210.0,389.29306001454734,-83.636175,-59.014835
121,16200.0,389.05372771906343,-83.636175,-59.014835
121,16190.0,388.81439542358703,-83.636175,-59.014835
121,16180.0,388.5750631281214,-83.636175,-59.014835
121,16170.0,388.33573083264736,-83.636175,-59.014835
121,16160.0,388.09639853716357,-83.636175,-59.014835
121,16150.0,387.8570662416797,-83.636175,-59.014835
121,16140.0,387.6177339462052,-83.636175,-59.014835
121,16130.0,387.3784016507401,-83.636175,-59.014835
121,16120.0,387.13906935526376,-83.636175,-59.014835
121,16110.0,386.89973705977934,-83.636175,-59.014835
121,16100.0,386.66040476430527,-83.636175,-59.014835
121,16090.0,386.4210724688216,-83.636175,-59.014835
121,16080.0,386.18174017335645,-83.636175,-59.014835
121,16070.0,385.9424078778819,-83.636175,-59.014835
121,16060.0,385.7030755823957,-83.636175,-59.014835
121,16050.0,385.46374328692167,-83.636175,-59.014835
121,16040.0,385.22441099145595,-83.636175,-59.014835
121,16030.0,384.98507869598194,-83.636175,-59.014835
121,16020.0,384.7457464004982,-83.636175,-59.014835
121,16010.0,384.5064141050144,-83.636175,-59.014835
121,16000.0,384.2670818095399,-83.636175,-59.014835
121,15990.0,384.0277495140722,-83.636175,-59.014835
121,15980.0,383.7884172185982,-83.636175,-59.014835
121,15970.0,383.549084923114,-83.636175,-59.014835
121,15960.0,383.3097526276401,-83.636175,-59.014835
121,15950.0,383.0704203321564,-83.636175,-59.014835
121,15940.0,382.83108803669097,-83.636175,-59.014835
121,15930.0,382.5917557412164,-83.636175,-59.014835
121,15920.0,382.3524234457304,-83.636175,-59.014835
121,15910.0,382.1130911502565,-83.636175,-59.014835
121,15900.0,381.8737588547904,-83.636175,-59.014835
121,15890.0,381.6344265593166,-83.636175,-59.014835
121,15880.0,381.3950942638329,-83.636175,-59.014835
121,15870.0,381.15576196834854,-83.636175,-59.014835
121,15860.0,380.91642967287476,-83.636175,-59.014835
121,15850.0,380.6770973774067,-83.636175,-59.014835
